Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/api/get_server_compatibility_api.php-363,67,680,310,3412,658.66,0.000%,.01907,0.01,0.01,703.0
/api/get_server_compatibility_api.php-366,67,848,315,6040,1104.12,0.000%,.01906,0.01,0.01,703.0
/api/get_server_compatibility_api.php-368,67,673,315,3015,643.96,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-367,67,700,317,6029,862.23,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-364,67,838,324,6060,1128.44,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-371,67,804,314,6042,1183.21,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-370,67,699,313,6031,865.06,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-373,67,657,314,3001,535.90,0.000%,.01904,0.01,0.01,703.0
/api/get_server_compatibility_api.php-374,67,757,314,6288,1067.27,0.000%,.01904,0.01,0.01,703.0
/api/get_server_compatibility_api.php-375,67,858,323,5299,983.37,0.000%,.01904,0.01,0.01,703.0
/api/get_server_compatibility_api.php-365,67,1082,319,5571,1205.73,0.000%,.01904,0.01,0.01,703.0
/api/get_server_compatibility_api.php-378,67,762,314,3402,775.97,0.000%,.01904,0.01,0.01,703.0
/api/get_server_compatibility_api.php-377,67,843,322,6243,1212.90,0.000%,.01904,0.01,0.01,703.0
/api/get_server_compatibility_api.php-379,67,656,305,3421,626.65,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-380,67,755,312,5603,884.22,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-369,67,782,324,5570,996.26,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-383,67,593,312,3027,453.11,0.000%,.01908,0.01,0.01,703.0
/api/get_server_compatibility_api.php-382,67,690,326,3013,559.57,0.000%,.01909,0.01,0.01,703.0
/api/get_server_compatibility_api.php-384,67,591,323,2613,497.41,0.000%,.01909,0.01,0.01,703.0
/api/get_server_compatibility_api.php-381,67,606,317,2683,432.43,0.000%,.01908,0.01,0.01,703.0
/api/get_server_compatibility_api.php-386,67,680,309,2994,607.30,0.000%,.01908,0.01,0.01,658.0
/api/get_server_compatibility_api.php-387,67,5407,310,320351,38771.08,1.493%,.01908,0.01,0.01,692.8
/api/get_server_compatibility_api.php-385,67,663,315,3000,614.59,0.000%,.01908,0.01,0.01,658.0
/api/get_server_compatibility_api.php-388,67,633,317,3010,557.07,0.000%,.01909,0.01,0.01,703.0
/api/get_server_compatibility_api.php-389,67,654,310,3792,587.07,0.000%,.01909,0.01,0.01,703.0
/api/get_server_compatibility_api.php-392,67,779,308,6501,956.91,0.000%,.01908,0.01,0.01,703.0
/api/get_server_compatibility_api.php-391,67,744,314,3037,701.02,0.000%,.01908,0.01,0.01,703.0
/api/get_server_compatibility_api.php-376,67,854,328,7313,1062.72,0.000%,.01908,0.01,0.01,703.0
/api/get_max_values_api.php-393,67,5502,311,319642,38674.69,1.493%,.01907,0.01,0.02,644.5
/api/get_server_compatibility_api.php-390,67,582,316,2982,531.17,0.000%,.01908,0.01,0.01,703.0
/images/SFF%20SATA.jpg-396,67,1479,294,9396,1908.91,0.000%,.01909,0.40,0.01,21664.0
/api/result_api.php-394,67,1952,376,12127,2488.08,0.000%,.01908,0.61,0.02,32950.0
/images/-395,67,5557,269,341587,41363.95,100.000%,.01908,0.01,0.01,399.2
/api/get_server_compatibility_api.php-400,67,793,309,4441,734.43,0.000%,.01908,0.01,0.01,587.0
/api/get_server_compatibility_api.php-398,67,728,308,3052,755.63,0.000%,.01909,0.01,0.01,587.0
/api/get_server_compatibility_api.php-401,67,739,313,2720,681.53,0.000%,.01909,0.01,0.01,587.0
/images/LFF%20SATA.jpg-397,67,1066,282,6171,1302.84,0.000%,.01909,0.46,0.01,24718.0
/api/get_server_compatibility_api.php-399,67,8346,322,444750,54044.69,1.493%,.01910,0.01,0.01,622.8
/api/get_server_compatibility_api.php-402,67,5577,323,326369,39493.09,1.493%,.01910,0.01,0.01,622.8
/api/get_server_compatibility_api.php-404,67,768,324,4059,754.62,0.000%,.01910,0.01,0.01,587.0
/api/get_server_compatibility_api.php-403,67,591,320,2471,457.67,0.000%,.01910,0.01,0.01,587.0
/api/get_server_compatibility_api.php-406,67,821,319,5212,829.84,0.000%,.01909,0.01,0.01,587.0
/api/get_server_compatibility_api.php-405,67,758,315,5420,854.82,0.000%,.01909,0.01,0.01,587.0
/api/get_server_compatibility_api.php-407,67,648,315,4155,604.79,0.000%,.01909,0.01,0.01,587.0
/api/get_server_compatibility_api.php-408,67,650,311,2605,524.61,0.000%,.01909,0.01,0.01,587.0
/api/get_server_compatibility_api.php-410,67,595,310,4828,621.46,0.000%,.01909,0.01,0.01,587.0
/api/get_server_compatibility_api.php-409,67,622,319,2378,485.51,0.000%,.01909,0.01,0.01,703.0
/api/get_server_compatibility_api.php-412,67,645,324,2907,487.75,0.000%,.01910,0.01,0.01,703.0
/api/get_server_compatibility_api.php-414,67,695,313,3019,596.16,0.000%,.01910,0.01,0.01,703.0
/api/get_server_compatibility_api.php-415,67,647,321,2263,527.98,0.000%,.01910,0.01,0.01,587.0
/api/get_server_compatibility_api.php-413,67,611,320,2675,526.25,0.000%,.01910,0.01,0.01,703.0
/api/get_server_compatibility_api.php-411,67,583,317,2572,473.29,0.000%,.01910,0.01,0.01,703.0
/api/get_server_compatibility_api.php-416,67,662,312,3011,540.64,0.000%,.01910,0.01,0.01,658.0
/api/get_server_compatibility_api.php-417,67,575,319,2558,454.03,0.000%,.01911,0.01,0.01,587.0
/api/get_server_compatibility_api.php-418,67,605,312,2670,520.57,0.000%,.01911,0.01,0.01,587.0
/api/get_server_compatibility_api.php-419,67,590,323,2664,482.64,0.000%,.01911,0.01,0.01,587.0
/api/get_server_compatibility_api.php-422,67,579,316,2870,511.22,0.000%,.01912,0.01,0.01,587.0
/api/get_server_compatibility_api.php-421,67,692,324,3919,621.24,0.000%,.01912,0.01,0.01,587.0
/api/get_server_compatibility_api.php-420,67,647,315,6212,954.97,0.000%,.01912,0.01,0.01,587.0
/api/get_server_compatibility_api.php-423,67,684,319,2656,564.45,0.000%,.01912,0.01,0.01,587.0
/api/get_server_compatibility_api.php-425,67,598,320,2548,491.73,0.000%,.01913,0.01,0.01,587.0
/api/get_server_compatibility_api.php-427,67,583,316,3087,532.64,0.000%,.01913,0.01,0.01,587.0
/api/get_server_compatibility_api.php-424,67,761,313,7065,935.30,0.000%,.01913,0.01,0.01,587.0
/api/get_server_compatibility_api.php-428,67,14014,321,899223,108962.73,1.493%,.01912,0.01,0.01,629.4
/api/get_server_compatibility_api.php-430,66,721,306,6404,854.78,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-429,66,603,324,2576,518.45,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-432,66,550,318,2663,454.05,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-433,66,616,312,2521,472.09,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-434,66,614,317,2538,498.46,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-431,66,647,313,2562,559.07,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-435,66,548,313,2028,369.90,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-438,66,666,311,6992,880.24,0.000%,.01883,0.01,0.01,587.0
