timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1598276913770,387,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-38,text,true,,12295,430,67,67,https://ssdhpestage.azurewebsites.net/server-type.php,381,0,0
1598276913773,386,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-44,text,true,,12401,427,67,67,https://ssdhpestage.azurewebsites.net/ssd-type.php,382,0,0
1598276913779,380,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-41,text,true,,1618,328,67,67,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,380,0,0
1598276913752,416,SSD/api/interface_type_api.php-109,200,OK,SSD Selector Tool 1-16,text,true,,702,511,67,67,https://ssdhpestage.azurewebsites.net/api/interface_type_api.php,416,0,0
1598276913787,381,SSD/css/noUiSlider/distribute/nouislider.min.css-102,200,OK,SSD Selector Tool 1-24,text,true,,1653,379,67,67,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.css,381,0,0
1598276913786,384,SSD/css/noUiSlider/distribute/nouislider.min.css-102,200,OK,SSD Selector Tool 1-22,text,true,,1653,379,67,67,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.css,384,0,0
1598276913791,379,SSD/js/drive-capacity.js-101,200,OK,SSD Selector Tool 1-25,text,true,,1779,340,67,67,https://ssdhpestage.azurewebsites.net/js/drive-capacity.js,379,0,0
1598276913761,410,SSD/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22]-103,200,OK,SSD Selector Tool 1-19,text,true,,503,569,67,67,https://ssdhpestage.azurewebsites.net/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22],410,0,0
1598276913795,377,SSD/css/noUiSlider/distribute/nouislider.min.js-100,200,OK,SSD Selector Tool 1-14,text,true,,9092,363,67,67,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.js,376,0,0
1598276913813,359,SSD/js/drive-capacity.js-101,200,OK,SSD Selector Tool 1-26,text,true,,1779,340,67,67,https://ssdhpestage.azurewebsites.net/js/drive-capacity.js,359,0,0
1598276913814,369,SSD/images/M.2-Enablement-Kit-for-MLDL-single.jpg-114,200,OK,SSD Selector Tool 1-4,bin,true,,29656,373,67,67,https://ssdhpestage.azurewebsites.net/images/M.2-Enablement-Kit-for-MLDL-single.jpg,360,0,0
1598276913777,424,SSD/api/server_type_api.php-97,200,OK,SSD Selector Tool 1-30,text,true,,646,505,67,67,https://ssdhpestage.azurewebsites.net/api/server_type_api.php,424,0,0
1598276913434,813,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-53,bin,true,,117676,361,67,67,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,405,0,0
1598276913841,425,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-29,text,true,,1618,328,67,67,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,425,0,0
1598276913837,432,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-48,text,true,,41428,406,67,67,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,410,0,0
1598276913873,420,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-40,text,true,,17164,410,67,67,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,413,0,0
1598276913864,439,SSD/images/SSD%20SATA%20M.2%202280.JPG-118,200,OK,SSD Selector Tool 1-1,bin,true,,29979,362,67,67,https://ssdhpestage.azurewebsites.net/images/SSD%20SATA%20M.2%202280.JPG,430,0,0
1598276913878,424,SSD/images/LFF%20SATA.jpg-115,200,OK,SSD Selector Tool 1-8,bin,true,,24714,349,67,67,https://ssdhpestage.azurewebsites.net/images/LFF%20SATA.jpg,407,0,0
1598276913873,438,SSD/images/SFF%20SATA.jpg-116,200,OK,SSD Selector Tool 1-5,bin,true,,21660,349,67,67,https://ssdhpestage.azurewebsites.net/images/SFF%20SATA.jpg,428,0,0
1598276913840,471,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-45,text,true,,1036,499,67,67,https://ssdhpestage.azurewebsites.net/api/workload_api.php,471,0,0
1598276913892,427,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-43,text,true,,1618,328,67,67,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,427,0,0
1598276913892,429,SSD/images/M.2-Enablement-Kit-for-MLDL-single.jpg-114,200,OK,SSD Selector Tool 1-6,bin,true,,29656,373,67,67,https://ssdhpestage.azurewebsites.net/images/M.2-Enablement-Kit-for-MLDL-single.jpg,419,0,0
1598276913892,432,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-39,text,true,,17164,410,67,67,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,427,0,0
1598276913876,451,SSD/api/server_model_api.php?sid=5-98,200,OK,SSD Selector Tool 1-27,text,true,,544,512,67,67,https://ssdhpestage.azurewebsites.net/api/server_model_api.php?sid=5,451,0,0
1598276913879,448,SSD/js/drive-capacity.js-101,200,OK,SSD Selector Tool 1-23,text,true,,1779,340,67,67,https://ssdhpestage.azurewebsites.net/js/drive-capacity.js,448,0,0
1598276913873,455,SSD/api/form_factor_api.php-113,200,OK,SSD Selector Tool 1-9,text,true,,809,505,67,67,https://ssdhpestage.azurewebsites.net/api/form_factor_api.php,455,0,0
1598276913896,432,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-37,text,true,,17164,410,67,67,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,429,0,0
1598276913880,453,SSD/form-factor.php-111,200,OK,SSD Selector Tool 1-12,text,true,,10924,436,67,67,https://ssdhpestage.azurewebsites.net/form-factor.php,450,0,0
1598276913903,440,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-57,text,true,,44600,431,67,67,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,428,0,0
1598276913948,398,SSD/js/form-factor.js-112,200,OK,SSD Selector Tool 1-13,text,true,,2509,334,67,67,https://ssdhpestage.azurewebsites.net/js/form-factor.js,398,0,0
1598276913937,412,SSD/images/SSD%20SATA%20M.2%202280.JPG-118,200,OK,SSD Selector Tool 1-2,bin,true,,29979,362,67,67,https://ssdhpestage.azurewebsites.net/images/SSD%20SATA%20M.2%202280.JPG,405,0,0
1598276913878,471,SSD/api/form_factor_type_api.php-117,200,OK,SSD Selector Tool 1-3,text,true,,546,586,67,67,https://ssdhpestage.azurewebsites.net/api/form_factor_type_api.php,471,0,0
1598276913943,416,SSD/interface-type.php-104,200,OK,SSD Selector Tool 1-18,text,true,,11960,439,68,68,https://ssdhpestage.azurewebsites.net/interface-type.php,407,0,0
1598276913970,404,SSD/js/drive-capacity.js-101,200,OK,SSD Selector Tool 1-21,text,true,,1779,340,68,68,https://ssdhpestage.azurewebsites.net/js/drive-capacity.js,404,0,0
1598276913972,402,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-51,text,true,,3067,328,68,68,https://ssdhpestage.azurewebsites.net/js/workload.js,402,0,0
1598276913980,431,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-47,text,true,,1036,499,68,68,https://ssdhpestage.azurewebsites.net/api/workload_api.php,431,0,0
1598276914044,368,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-50,text,true,,3067,328,68,68,https://ssdhpestage.azurewebsites.net/js/workload.js,368,0,0
1598276914047,376,SSD/workload.php-82,200,OK,SSD Selector Tool 1-52,text,true,,11546,415,68,68,https://ssdhpestage.azurewebsites.net/workload.php,374,0,0
1598276914067,374,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-42,text,true,,17164,410,68,68,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,372,0,0
1598276914068,409,SSD/api/server_type_api.php-97,200,OK,SSD Selector Tool 1-17,text,true,,646,505,68,68,https://ssdhpestage.azurewebsites.net/api/server_type_api.php,409,0,0
1598276914068,414,SSD/api/interface_type_api.php-109,200,OK,SSD Selector Tool 1-10,text,true,,702,511,68,68,https://ssdhpestage.azurewebsites.net/api/interface_type_api.php,414,0,0
1598276914106,403,SSD/api/server_model_api.php?sid=null-96,200,OK,SSD Selector Tool 1-35,text,true,,519,515,68,68,https://ssdhpestage.azurewebsites.net/api/server_model_api.php?sid=null,403,0,0
1598276914106,412,SSD/api/server_model_api.php?sid=null-96,200,OK,SSD Selector Tool 1-36,text,true,,519,515,68,68,https://ssdhpestage.azurewebsites.net/api/server_model_api.php?sid=null,412,0,0
1598276913739,821,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-60,text,true,,46444,434,68,68,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,405,0,0
1598276914123,438,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-49,text,true,,3067,328,68,68,https://ssdhpestage.azurewebsites.net/js/workload.js,437,0,0
1598276912852,1719,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-63,bin,true,,981,373,68,68,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1718,0,1316
1598276914159,414,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-44,text,true,,1618,328,68,68,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,414,0,0
1598276914171,402,SSD/css/noUiSlider/distribute/nouislider.min.js-100,200,OK,SSD Selector Tool 1-25,text,true,,9092,363,68,68,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.js,393,0,0
1598276914173,405,SSD/css/noUiSlider/distribute/nouislider.min.js-100,200,OK,SSD Selector Tool 1-26,text,true,,9092,363,68,68,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.js,400,0,0
1598276914140,446,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-58,text,true,,44600,431,68,68,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,424,0,0
1598276913771,875,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-54,bin,true,,117676,361,68,68,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,385,0,0
1598276914172,476,SSD/css/noUiSlider/distribute/nouislider.min.css-102,200,OK,SSD Selector Tool 1-14,text,true,,1653,379,68,68,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.css,476,0,0
1598276914148,502,SSD/interface-type.php-104,200,OK,SSD Selector Tool 1-20,text,true,,11960,439,68,68,https://ssdhpestage.azurewebsites.net/interface-type.php,500,0,0
1598276914154,504,SSD/js/server-type.js-91,200,OK,SSD Selector Tool 1-28,text,true,,2956,334,69,69,https://ssdhpestage.azurewebsites.net/js/server-type.js,495,0,0
1598276914157,504,SSD/js/server-type.js-91,200,OK,SSD Selector Tool 1-38,text,true,,2956,334,69,69,https://ssdhpestage.azurewebsites.net/js/server-type.js,503,0,0
1598276914134,527,SSD/css/noUiSlider/distribute/nouislider.min.css-102,200,OK,SSD Selector Tool 1-15,text,true,,1653,379,69,69,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.css,527,0,0
1598276914160,516,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-41,text,true,,17164,410,69,69,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,505,0,0
1598276914183,494,SSD/images/SSD%20SATA%20M.2%202280.JPG-118,200,OK,SSD Selector Tool 1-4,bin,true,,29979,362,69,69,https://ssdhpestage.azurewebsites.net/images/SSD%20SATA%20M.2%202280.JPG,476,0,0
1598276914169,509,SSD/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22]-103,200,OK,SSD Selector Tool 1-24,text,true,,503,569,69,69,https://ssdhpestage.azurewebsites.net/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22],509,0,0
1598276914139,541,SSD/api/server_type_api.php-97,200,OK,SSD Selector Tool 1-34,text,true,,646,505,69,69,https://ssdhpestage.azurewebsites.net/api/server_type_api.php,541,0,0
1598276914141,544,SSD/api/interface_api.php-110,200,OK,SSD Selector Tool 1-11,text,true,,541,558,69,69,https://ssdhpestage.azurewebsites.net/api/interface_api.php,543,0,0
1598276914171,515,SSD/interface-type.php-104,200,OK,SSD Selector Tool 1-19,text,true,,11960,439,69,69,https://ssdhpestage.azurewebsites.net/interface-type.php,495,0,0
1598276914169,521,SSD/api/interface_api.php-110,200,OK,SSD Selector Tool 1-16,text,true,,541,558,69,69,https://ssdhpestage.azurewebsites.net/api/interface_api.php,520,0,0
1598276914171,519,SSD/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22]-103,200,OK,SSD Selector Tool 1-22,text,true,,503,569,69,69,https://ssdhpestage.azurewebsites.net/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22],518,0,0
1598276913892,967,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-61,text,true,,46444,434,69,69,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,419,0,0
1598276913862,1011,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-55,bin,true,,117676,361,69,69,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,405,0,0
1598276914083,799,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-59,text,true,,46444,434,69,69,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,387,0,0
1598276913972,913,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-46,text,true,,41428,406,69,69,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,403,0,0
1598276914266,622,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-29,text,true,,17164,410,69,69,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,618,0,0
1598276914308,595,SSD/images/SFF%20SATA.jpg-116,200,OK,SSD Selector Tool 1-8,bin,true,,21660,349,69,69,https://ssdhpestage.azurewebsites.net/images/SFF%20SATA.jpg,590,0,0
1598276914321,583,SSD/images/SSD%20SATA%20M.2%202280.JPG-118,200,OK,SSD Selector Tool 1-6,bin,true,,29979,362,69,69,https://ssdhpestage.azurewebsites.net/images/SSD%20SATA%20M.2%202280.JPG,566,0,0
1598276914320,599,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-43,text,true,,17164,410,69,69,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,596,0,0
1598276914248,679,SSD/workload.php-82,200,OK,SSD Selector Tool 1-53,text,true,,11546,415,69,69,https://ssdhpestage.azurewebsites.net/workload.php,676,0,0
1598276914294,633,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-40,text,true,,12295,430,69,69,https://ssdhpestage.azurewebsites.net/server-type.php,630,0,0
1598276914324,614,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-39,text,true,,12295,430,69,69,https://ssdhpestage.azurewebsites.net/server-type.php,602,0,0
1598276913152,1788,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-64,bin,true,,981,373,69,69,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,1788,0,1206
1598276914423,527,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-52,text,true,,3067,328,69,69,https://ssdhpestage.azurewebsites.net/js/workload.js,527,0,0
1598276914312,643,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-45,text,true,,12401,427,70,70,https://ssdhpestage.azurewebsites.net/ssd-type.php,629,0,0
1598276914327,629,SSD/css/noUiSlider/distribute/nouislider.min.js-100,200,OK,SSD Selector Tool 1-23,text,true,,9092,363,70,70,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.js,625,0,0
1598276914311,646,SSD/images/M.2-Enablement-Kit-for-MLDL-single.jpg-114,200,OK,SSD Selector Tool 1-5,bin,true,,29656,373,70,70,https://ssdhpestage.azurewebsites.net/images/M.2-Enablement-Kit-for-MLDL-single.jpg,630,0,0
1598276914375,583,SSD/css/noUiSlider/distribute/nouislider.min.js-100,200,OK,SSD Selector Tool 1-21,text,true,,9092,363,70,70,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.js,575,0,0
1598276914308,650,SSD/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg-119,200,OK,SSD Selector Tool 1-1,bin,true,,30035,382,70,70,https://ssdhpestage.azurewebsites.net/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg,630,0,0
1598276914412,560,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-47,text,true,,12401,427,70,70,https://ssdhpestage.azurewebsites.net/ssd-type.php,557,0,0
1598276914441,531,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-42,text,true,,12295,430,70,70,https://ssdhpestage.azurewebsites.net/server-type.php,519,0,0
1598276914359,616,SSD/js/interface-type.js-105,200,OK,SSD Selector Tool 1-18,text,true,,2647,340,70,70,https://ssdhpestage.azurewebsites.net/js/interface-type.js,616,0,0
1598276914329,650,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-37,text,true,,12295,430,70,70,https://ssdhpestage.azurewebsites.net/server-type.php,646,0,0
1598276914349,633,SSD/images/LFF%20SATA.jpg-115,200,OK,SSD Selector Tool 1-3,bin,true,,24714,349,70,70,https://ssdhpestage.azurewebsites.net/images/LFF%20SATA.jpg,628,0,0
1598276914375,608,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-51,text,true,,34247,395,70,70,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,600,0,0
1598276914349,644,SSD/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg-119,200,OK,SSD Selector Tool 1-2,bin,true,,30035,382,70,70,https://ssdhpestage.azurewebsites.net/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg,635,0,0
1598276914412,583,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-50,text,true,,34247,395,70,70,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,574,0,0
1598276914333,663,SSD/js/form-factor.js-112,200,OK,SSD Selector Tool 1-12,text,true,,2509,334,70,70,https://ssdhpestage.azurewebsites.net/js/form-factor.js,663,0,0
1598276914574,443,SSD/css/noUiSlider/distribute/nouislider.min.css-102,200,OK,SSD Selector Tool 1-25,text,true,,1653,379,70,70,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.css,443,0,0
1598276914579,451,SSD/css/noUiSlider/distribute/nouislider.min.css-102,200,OK,SSD Selector Tool 1-26,text,true,,1653,379,70,70,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.css,451,0,0
1598276914577,480,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-44,text,true,,17164,410,70,70,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,452,0,0
1598276914561,505,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-49,text,true,,34247,395,70,70,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,472,0,0
1598276914561,506,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-60,text,true,,44600,431,70,70,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,480,0,0
1598276914141,950,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-56,bin,true,,117676,361,70,70,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,539,0,0
1598276908830,6261,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-33,bin,true,,117676,361,70,70,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,413,0,0
1598276914650,445,SSD/js/interface-type.js-105,200,OK,SSD Selector Tool 1-20,text,true,,2647,340,70,70,https://ssdhpestage.azurewebsites.net/js/interface-type.js,444,0,0
1598276914327,770,SSD/drive-capacity.php-99,200,OK,SSD Selector Tool 1-27,text,true,,11343,436,70,70,https://ssdhpestage.azurewebsites.net/drive-capacity.php,762,0,0
1598276914678,432,SSD/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg-119,200,OK,SSD Selector Tool 1-4,bin,true,,30035,382,70,70,https://ssdhpestage.azurewebsites.net/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg,419,0,0
1598276914687,432,SSD/js/interface-type.js-105,200,OK,SSD Selector Tool 1-19,text,true,,2647,340,70,70,https://ssdhpestage.azurewebsites.net/js/interface-type.js,432,0,0
1598276914662,457,SSD/css/hpe_fonts/MetricWeb-Regular.woff-92,200,OK,SSD Selector Tool 1-38,text,true,,45176,407,70,70,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Regular.woff,434,0,0
1598276914647,599,SSD/workload.php-82,200,OK,SSD Selector Tool 1-54,text,true,,11546,415,70,70,https://ssdhpestage.azurewebsites.net/workload.php,591,0,0
1598276914883,406,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-59,text,true,,44600,431,71,71,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,385,0,0
1598276914679,650,SSD/interface-type.php-104,200,OK,SSD Selector Tool 1-24,text,true,,11960,439,71,71,https://ssdhpestage.azurewebsites.net/interface-type.php,643,0,0
1598276914685,654,SSD/form-factor.php-111,200,OK,SSD Selector Tool 1-11,text,true,,10924,436,71,71,https://ssdhpestage.azurewebsites.net/form-factor.php,642,0,0
1598276914676,663,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-41,text,true,,12295,430,71,71,https://ssdhpestage.azurewebsites.net/server-type.php,652,0,0
